"Hash","GroupCount","RelativePath","SizeKB"
"E6FEED87CC3365581B77B89BC0CB06BC723450BD7DA9965ED532ABD14F158A32","2","_non-using\week4\final_500_structured\case 195\case_195_annotated.jpg","1597.43"
"E6FEED87CC3365581B77B89BC0CB06BC723450BD7DA9965ED532ABD14F158A32","2","_non-using\week4\inference_full_500\case_195_annotated.jpg","1597.43"
"48664E0B844AB4BD025150DA2145F9037FA5405C4564A4964FC4D457EF71BA4D","2","_non-using\week4\final_500_structured\case 196\case_196_annotated.jpg","1300.35"
"48664E0B844AB4BD025150DA2145F9037FA5405C4564A4964FC4D457EF71BA4D","2","_non-using\week4\inference_full_500\case_196_annotated.jpg","1300.35"
"A366CD424F119BF0F8072ADE91DDE8F312ACA800148DAA524191DA4E54CFD8F9","2","_non-using\week4\final_500_structured\case 197\case_197_annotated.jpg","1723.6"
"A366CD424F119BF0F8072ADE91DDE8F312ACA800148DAA524191DA4E54CFD8F9","2","_non-using\week4\inference_full_500\case_197_annotated.jpg","1723.6"
"97DADF42AE3BA866EFF9C42CE787C7C60B291E62113C0C2AEADF1CBC1CA6D5EE","2","_non-using\week4\final_500_structured\case 198\case_198_annotated.jpg","1247.36"
"97DADF42AE3BA866EFF9C42CE787C7C60B291E62113C0C2AEADF1CBC1CA6D5EE","2","_non-using\week4\inference_full_500\case_198_annotated.jpg","1247.36"
"1023B29D14ED08BA5CEFEA17C10B195CAC6B478A5633C8696BD96DD877603A34","2","_non-using\week4\final_500_structured\case 199\case_199_annotated.jpg","1733.8"
"1023B29D14ED08BA5CEFEA17C10B195CAC6B478A5633C8696BD96DD877603A34","2","_non-using\week4\inference_full_500\case_199_annotated.jpg","1733.8"
"F4D26A823D2C1D1CD2F3110ECA877CAA1B607948EE824AFC60F9DA8B8061A521","2","_non-using\week4\final_500_structured\case 2\case_2_annotated.jpg","1377.79"
"F4D26A823D2C1D1CD2F3110ECA877CAA1B607948EE824AFC60F9DA8B8061A521","2","_non-using\week4\inference_full_500\case_2_annotated.jpg","1377.79"
"83C76737FEFF09F1EA2486AB9B7D98FCCD5441CB9DD4D13F92299B408403AC57","2","_non-using\week4\final_500_structured\case 20\case_20_annotated.jpg","1087.76"
"83C76737FEFF09F1EA2486AB9B7D98FCCD5441CB9DD4D13F92299B408403AC57","2","_non-using\week4\inference_full_500\case_20_annotated.jpg","1087.76"
"43688CCDEDDC5249B534909C6B554E0D710C79D0B683864ADED2FAC224E5FA31","2","_non-using\week4\final_500_structured\case 200\case_200_annotated.jpg","1782.27"
"43688CCDEDDC5249B534909C6B554E0D710C79D0B683864ADED2FAC224E5FA31","2","_non-using\week4\inference_full_500\case_200_annotated.jpg","1782.27"
"700699C00B1CF93F302F2F0067655B394D22EE34ED5D69AD8DEFA6BA12FA0F66","2","_non-using\week4\final_500_structured\case 201\case_201_annotated.jpg","1415.01"
"700699C00B1CF93F302F2F0067655B394D22EE34ED5D69AD8DEFA6BA12FA0F66","2","_non-using\week4\inference_full_500\case_201_annotated.jpg","1415.01"
"C6E379EB1A5AD47B036A2D4B59A9E8752D94B06CCDC4F7E21A55AE3F54E3550E","2","_non-using\week4\final_500_structured\case 202\case_202_annotated.jpg","1376.57"
"C6E379EB1A5AD47B036A2D4B59A9E8752D94B06CCDC4F7E21A55AE3F54E3550E","2","_non-using\week4\inference_full_500\case_202_annotated.jpg","1376.57"
"D6846CE2873A5FD85FCAEC21028B42317C7C08B2349728D9BB554201FC631436","2","_non-using\week4\final_500_structured\case 203\case_203_annotated.jpg","1691.21"
"D6846CE2873A5FD85FCAEC21028B42317C7C08B2349728D9BB554201FC631436","2","_non-using\week4\inference_full_500\case_203_annotated.jpg","1691.21"
"55D3F68622C944C29ADAC5C2233254C55636089248613F3C2442E5B89F375E14","2","_non-using\week4\final_500_structured\case 204\case_204_annotated.jpg","1591.55"
"55D3F68622C944C29ADAC5C2233254C55636089248613F3C2442E5B89F375E14","2","_non-using\week4\inference_full_500\case_204_annotated.jpg","1591.55"
"E6F5C666673017771EE5B067E781AB933B3AEB31E463EF96338C790ED43E4147","2","_non-using\week4\final_500_structured\case 205\case_205_annotated.jpg","1604.65"
"E6F5C666673017771EE5B067E781AB933B3AEB31E463EF96338C790ED43E4147","2","_non-using\week4\inference_full_500\case_205_annotated.jpg","1604.65"
"F2FA328440A4D0301E05957470B80E43C5922A3FFD66540BF11B3BCE2B655A39","2","_non-using\week4\final_500_structured\case 206\case_206_annotated.jpg","1503.38"
"F2FA328440A4D0301E05957470B80E43C5922A3FFD66540BF11B3BCE2B655A39","2","_non-using\week4\inference_full_500\case_206_annotated.jpg","1503.38"
"8B80364101CA599EB599078CE9BA1F090ED40E5802E91AB388040DE3847E1A27","2","_non-using\week4\final_500_structured\case 207\case_207_annotated.jpg","1472.49"
"8B80364101CA599EB599078CE9BA1F090ED40E5802E91AB388040DE3847E1A27","2","_non-using\week4\inference_full_500\case_207_annotated.jpg","1472.49"
"4E36F11D262E03F14A0AC32D38088E355D9A91B7AF5F64736EAA622F31D7F248","2","_non-using\week4\final_500_structured\case 208\case_208_annotated.jpg","1396"
"4E36F11D262E03F14A0AC32D38088E355D9A91B7AF5F64736EAA622F31D7F248","2","_non-using\week4\inference_full_500\case_208_annotated.jpg","1396"
"0AB5A1CEA05D5BA149C93060E3D83957C1D2FCC246AAE38A5D7BE3AA66FC63E4","2","_non-using\week4\final_500_structured\case 209\case_209_annotated.jpg","1311.32"
"0AB5A1CEA05D5BA149C93060E3D83957C1D2FCC246AAE38A5D7BE3AA66FC63E4","2","_non-using\week4\inference_full_500\case_209_annotated.jpg","1311.32"
"5DAA471D7961BE64301DC28087996B2BA5D9C1E508B2BD1EB1C65FDA838D7FBE","2","_non-using\week4\final_500_structured\case 21\case_21_annotated.jpg","1663.53"
"5DAA471D7961BE64301DC28087996B2BA5D9C1E508B2BD1EB1C65FDA838D7FBE","2","_non-using\week4\inference_full_500\case_21_annotated.jpg","1663.53"
"3ED198B408D49E8A002D3B7CD11E36D255927E1144DB2BBAA924BE482D2B4082","2","_non-using\week4\final_500_structured\case 210\case_210_annotated.jpg","1873.91"
"3ED198B408D49E8A002D3B7CD11E36D255927E1144DB2BBAA924BE482D2B4082","2","_non-using\week4\inference_full_500\case_210_annotated.jpg","1873.91"
"3EE4F9842A7D231D815E1087146086A2473E6EEB081911D7B68842EDD4C82F9A","2","_non-using\week4\final_500_structured\case 211\case_211_annotated.jpg","1364.98"
"3EE4F9842A7D231D815E1087146086A2473E6EEB081911D7B68842EDD4C82F9A","2","_non-using\week4\inference_full_500\case_211_annotated.jpg","1364.98"
"26383B251ACD32D3B5C35FBC2D1F11AFB68A449805B8AADF4254D7A51F9E23B3","2","_non-using\week4\final_500_structured\case 212\case_212_annotated.jpg","1519.91"
"26383B251ACD32D3B5C35FBC2D1F11AFB68A449805B8AADF4254D7A51F9E23B3","2","_non-using\week4\inference_full_500\case_212_annotated.jpg","1519.91"
"B5636C34F65FFF86AFE53EA57F2618A522920DBC5F534333E6D5A22E6019A3EE","2","_non-using\week4\final_500_structured\case 213\case_213_annotated.jpg","1475.46"
"B5636C34F65FFF86AFE53EA57F2618A522920DBC5F534333E6D5A22E6019A3EE","2","_non-using\week4\inference_full_500\case_213_annotated.jpg","1475.46"
"6C5BF51AF45C8792C53E4C2A3340950A7192BFD1A6E3C284EAEA733A7259FEA9","2","_non-using\week4\final_500_structured\case 214\case_214_annotated.jpg","1514.94"
"6C5BF51AF45C8792C53E4C2A3340950A7192BFD1A6E3C284EAEA733A7259FEA9","2","_non-using\week4\inference_full_500\case_214_annotated.jpg","1514.94"
"EDFD04A214336F31E08C8DB53E7E7A83B8B874C98133349FA2417C359AB3F406","2","_non-using\week4\final_500_structured\case 215\case_215_annotated.jpg","1498.42"
"EDFD04A214336F31E08C8DB53E7E7A83B8B874C98133349FA2417C359AB3F406","2","_non-using\week4\inference_full_500\case_215_annotated.jpg","1498.42"
"82434A53CC9E34864B1CF346D675EB50C6218ACBC571A0DEAD4B69E19B28B273","2","_non-using\week4\final_500_structured\case 216\case_216_annotated.jpg","1543.3"
"82434A53CC9E34864B1CF346D675EB50C6218ACBC571A0DEAD4B69E19B28B273","2","_non-using\week4\inference_full_500\case_216_annotated.jpg","1543.3"
"10F306E8B6ABE9E3E84EF57132869B575EF3FF0DF1FB891597F3AE6730C64B48","2","_non-using\week4\final_500_structured\case 217\case_217_annotated.jpg","1663.39"
"10F306E8B6ABE9E3E84EF57132869B575EF3FF0DF1FB891597F3AE6730C64B48","2","_non-using\week4\inference_full_500\case_217_annotated.jpg","1663.39"
"522215EF3B8BC4E74116E3F3880D0FEEECC506F958FE8050E9C46BA77460DB74","2","_non-using\week4\final_500_structured\case 218\case_218_annotated.jpg","1379.38"
"522215EF3B8BC4E74116E3F3880D0FEEECC506F958FE8050E9C46BA77460DB74","2","_non-using\week4\inference_full_500\case_218_annotated.jpg","1379.38"
"D135DEC2FA36E171E4C313DBD573215A110D708455E7CD9CDB6FB8680C94C172","2","_non-using\week4\final_500_structured\case 219\case_219_annotated.jpg","1654.58"
"D135DEC2FA36E171E4C313DBD573215A110D708455E7CD9CDB6FB8680C94C172","2","_non-using\week4\inference_full_500\case_219_annotated.jpg","1654.58"
"B90C7CA25A5E3D0FBC4E2BCF5FAA11CE538E64516792A88B8D143599C6640DA1","2","_non-using\week4\final_500_structured\case 22\case_22_annotated.jpg","1210.12"
"B90C7CA25A5E3D0FBC4E2BCF5FAA11CE538E64516792A88B8D143599C6640DA1","2","_non-using\week4\inference_full_500\case_22_annotated.jpg","1210.12"
"786115432CE7F683993AAADEA7F100BDA5FEEBBDC720A022AF562CF2BD8E2A2F","2","_non-using\week4\final_500_structured\case 220\case_220_annotated.jpg","1420.61"
"786115432CE7F683993AAADEA7F100BDA5FEEBBDC720A022AF562CF2BD8E2A2F","2","_non-using\week4\inference_full_500\case_220_annotated.jpg","1420.61"
"95D07168025B53970A85F07D9949928D31E9699D0124AD180443FDE8D5D66A92","2","_non-using\week4\final_500_structured\case 221\case_221_annotated.jpg","1706.52"
"95D07168025B53970A85F07D9949928D31E9699D0124AD180443FDE8D5D66A92","2","_non-using\week4\inference_full_500\case_221_annotated.jpg","1706.52"
"88546837DA9C1B5FF88A78DE98D1A0EF6D375EB947FCC4907E3DC104FE483468","2","_non-using\week4\final_500_structured\case 222\case_222_annotated.jpg","1545.79"
"88546837DA9C1B5FF88A78DE98D1A0EF6D375EB947FCC4907E3DC104FE483468","2","_non-using\week4\inference_full_500\case_222_annotated.jpg","1545.79"
"DC7DEE6C3317DF80830E7A30BF97739D7DC9F4A3BA2E11BCA3210BC3DCA9C421","2","_non-using\week4\final_500_structured\case 223\case_223_annotated.jpg","1629.93"
"DC7DEE6C3317DF80830E7A30BF97739D7DC9F4A3BA2E11BCA3210BC3DCA9C421","2","_non-using\week4\inference_full_500\case_223_annotated.jpg","1629.93"
"75E2B2B78ED01FEA04659AC0F40475A1502768322E778CC659C6C88658C091DF","2","_non-using\week4\final_500_structured\case 224\case_224_annotated.jpg","1449.19"
"75E2B2B78ED01FEA04659AC0F40475A1502768322E778CC659C6C88658C091DF","2","_non-using\week4\inference_full_500\case_224_annotated.jpg","1449.19"
"4DE9050A823391326E73C6D5CE28BCA8282812DFC8A43E82DC5DE1E1E7B9A571","2","_non-using\week4\final_500_structured\case 225\case_225_annotated.jpg","1672.95"
"4DE9050A823391326E73C6D5CE28BCA8282812DFC8A43E82DC5DE1E1E7B9A571","2","_non-using\week4\inference_full_500\case_225_annotated.jpg","1672.95"
"FDF7CEE590BCDA8AA9D270A359AD4396E5D410DBFD597D092D6EFB58198A8B96","2","_non-using\week4\final_500_structured\case 226\case_226_annotated.jpg","1253.21"
"FDF7CEE590BCDA8AA9D270A359AD4396E5D410DBFD597D092D6EFB58198A8B96","2","_non-using\week4\inference_full_500\case_226_annotated.jpg","1253.21"
"9B33C6D337B8B501535DE311B7D3B5ABB1390E9FAB14B8B3C610D1943E29EC92","2","_non-using\week4\final_500_structured\case 227\case_227_annotated.jpg","1548.36"
"9B33C6D337B8B501535DE311B7D3B5ABB1390E9FAB14B8B3C610D1943E29EC92","2","_non-using\week4\inference_full_500\case_227_annotated.jpg","1548.36"
"15EC28425D6DFCB50F2AD232F0A5803394497A5266ADDA09B461654459A4C388","2","_non-using\week4\final_500_structured\case 228\case_228_annotated.jpg","1268.72"
"15EC28425D6DFCB50F2AD232F0A5803394497A5266ADDA09B461654459A4C388","2","_non-using\week4\inference_full_500\case_228_annotated.jpg","1268.72"
"42038CF94019799D50C31DFE0EDDCBE9C8998F9C2CCC3426982445BB395AFCE1","2","_non-using\week4\final_500_structured\case 229\case_229_annotated.jpg","1514.1"
"42038CF94019799D50C31DFE0EDDCBE9C8998F9C2CCC3426982445BB395AFCE1","2","_non-using\week4\inference_full_500\case_229_annotated.jpg","1514.1"
"2F61BBE8A17F8509BF42B5758B20AAAEDA7E02F54B6227950353197B7F28D2C4","2","_non-using\week4\final_500_structured\case 23\case_23_annotated.jpg","1496.37"
"2F61BBE8A17F8509BF42B5758B20AAAEDA7E02F54B6227950353197B7F28D2C4","2","_non-using\week4\inference_full_500\case_23_annotated.jpg","1496.37"
"1849E85CD4BCADEFF8427EF5C802D5BDD09B8EF33D805F99C71D220CCDEB1858","2","_non-using\week4\final_500_structured\case 230\case_230_annotated.jpg","1369.91"
"1849E85CD4BCADEFF8427EF5C802D5BDD09B8EF33D805F99C71D220CCDEB1858","2","_non-using\week4\inference_full_500\case_230_annotated.jpg","1369.91"
"F06BE9961987386C45913690C0F77F994C15DE440DFC8943CC920D8291DC7B11","2","_non-using\week4\final_500_structured\case 231\case_231_annotated.jpg","1615.73"
"F06BE9961987386C45913690C0F77F994C15DE440DFC8943CC920D8291DC7B11","2","_non-using\week4\inference_full_500\case_231_annotated.jpg","1615.73"
"2F1C2092C82B7011FF24812A0D65A0F14AD5256CD34A1B5D2337E433DB45A180","2","_non-using\week4\final_500_structured\case 232\case_232_annotated.jpg","1480.47"
"2F1C2092C82B7011FF24812A0D65A0F14AD5256CD34A1B5D2337E433DB45A180","2","_non-using\week4\inference_full_500\case_232_annotated.jpg","1480.47"
"5708A05213E02349C38CABD40ADEEAA18DACD9055363E1804B6239719C770B26","2","_non-using\week4\final_500_structured\case 233\case_233_annotated.jpg","1279.56"
"5708A05213E02349C38CABD40ADEEAA18DACD9055363E1804B6239719C770B26","2","_non-using\week4\inference_full_500\case_233_annotated.jpg","1279.56"
"0381F2F83CD83DE556CED781E1BCFE3050E1C5A6D8CB78013080B7A41284B20D","2","_non-using\week4\final_500_structured\case 234\case_234_annotated.jpg","1575.13"
"0381F2F83CD83DE556CED781E1BCFE3050E1C5A6D8CB78013080B7A41284B20D","2","_non-using\week4\inference_full_500\case_234_annotated.jpg","1575.13"
"C1EBD946DE9121BFF73F529683C777062AEB3029FFEFF7359145199130552FE3","2","_non-using\week4\final_500_structured\case 235\case_235_annotated.jpg","1077.28"
"C1EBD946DE9121BFF73F529683C777062AEB3029FFEFF7359145199130552FE3","2","_non-using\week4\inference_full_500\case_235_annotated.jpg","1077.28"
"E8E4BDC72D60DDE8F0CDEB56D79F758DBB168F953E45DEC4D455354EDCDEC36E","2","_non-using\week4\final_500_structured\case 236\case_236_annotated.jpg","1572.83"
"E8E4BDC72D60DDE8F0CDEB56D79F758DBB168F953E45DEC4D455354EDCDEC36E","2","_non-using\week4\inference_full_500\case_236_annotated.jpg","1572.83"
"2B00D1FF67AE7ACFA4BC7F203F09D3E9A2A9AEF806ED4D2E5665E1D18EAFC195","2","_non-using\week4\final_500_structured\case 237\case_237_annotated.jpg","1761.23"
"2B00D1FF67AE7ACFA4BC7F203F09D3E9A2A9AEF806ED4D2E5665E1D18EAFC195","2","_non-using\week4\inference_full_500\case_237_annotated.jpg","1761.23"
"A98F80BA437DB73167F698B627E30CD56C40C3F7C0ED6574627EC19FB2D95CC9","2","_non-using\week4\final_500_structured\case 238\case_238_annotated.jpg","1233.86"
"A98F80BA437DB73167F698B627E30CD56C40C3F7C0ED6574627EC19FB2D95CC9","2","_non-using\week4\inference_full_500\case_238_annotated.jpg","1233.86"
"C23D0D6F95292CB9276E2A015F9666D2655F342E369102AF77550DF116C387D4","2","_non-using\week4\final_500_structured\case 239\case_239_annotated.jpg","1343.06"
"C23D0D6F95292CB9276E2A015F9666D2655F342E369102AF77550DF116C387D4","2","_non-using\week4\inference_full_500\case_239_annotated.jpg","1343.06"
"936515D7682F2AE07A3FE56C89937EFA1842B1C7AD7324114A6ED008E7E02988","2","_non-using\week4\final_500_structured\case 24\case_24_annotated.jpg","1359.8"
"936515D7682F2AE07A3FE56C89937EFA1842B1C7AD7324114A6ED008E7E02988","2","_non-using\week4\inference_full_500\case_24_annotated.jpg","1359.8"
"562257DA469ED5931D9BC7242EAD9A34067A38C6136C7BBCD17149F573179DBD","2","_non-using\week4\final_500_structured\case 240\case_240_annotated.jpg","1238.59"
"562257DA469ED5931D9BC7242EAD9A34067A38C6136C7BBCD17149F573179DBD","2","_non-using\week4\inference_full_500\case_240_annotated.jpg","1238.59"
"D8224C8FF31DE6EF243872FE5AD2B8E563CFA4127AD9ED2673D57F6F1FBCD9CF","2","_non-using\week4\final_500_structured\case 241\case_241_annotated.jpg","1834.17"
"D8224C8FF31DE6EF243872FE5AD2B8E563CFA4127AD9ED2673D57F6F1FBCD9CF","2","_non-using\week4\inference_full_500\case_241_annotated.jpg","1834.17"
"202544C6F98922EED7E88EDB4F40374EEB51BB7431B1EBC322B8551324A12ADE","2","_non-using\week4\final_500_structured\case 242\case_242_annotated.jpg","1248.23"
"202544C6F98922EED7E88EDB4F40374EEB51BB7431B1EBC322B8551324A12ADE","2","_non-using\week4\inference_full_500\case_242_annotated.jpg","1248.23"
"78998213069C91D8C3E4CADE11D726ACAF309727147360BD66A530CD1218CDAA","2","_non-using\week4\final_500_structured\case 243\case_243_annotated.jpg","1437.73"
"78998213069C91D8C3E4CADE11D726ACAF309727147360BD66A530CD1218CDAA","2","_non-using\week4\inference_full_500\case_243_annotated.jpg","1437.73"
"98B18BE8832460F3648B659B0A6638A174A809957BAA4C30992805A7F1BA84F2","2","_non-using\week4\final_500_structured\case 244\case_244_annotated.jpg","1251.67"
"98B18BE8832460F3648B659B0A6638A174A809957BAA4C30992805A7F1BA84F2","2","_non-using\week4\inference_full_500\case_244_annotated.jpg","1251.67"
"2133A58F653F26938A64C5B8AB65EE8A69D0DA4AB80E2039BE0862BE59E34076","2","_non-using\week4\final_500_structured\case 245\case_245_annotated.jpg","1502.98"
"2133A58F653F26938A64C5B8AB65EE8A69D0DA4AB80E2039BE0862BE59E34076","2","_non-using\week4\inference_full_500\case_245_annotated.jpg","1502.98"
"EDD9BF8F883DFC861B3D837B843313E1D7454592E26CC99C645AA3BF6B257927","2","_non-using\week4\final_500_structured\case 246\case_246_annotated.jpg","1596.87"
"EDD9BF8F883DFC861B3D837B843313E1D7454592E26CC99C645AA3BF6B257927","2","_non-using\week4\inference_full_500\case_246_annotated.jpg","1596.87"
"A9131581694C1060C65C6910B6EF87D051304C5CFF8A5A2D069EC79BF61364A0","2","_non-using\week4\final_500_structured\case 247\case_247_annotated.jpg","1566.37"
"A9131581694C1060C65C6910B6EF87D051304C5CFF8A5A2D069EC79BF61364A0","2","_non-using\week4\inference_full_500\case_247_annotated.jpg","1566.37"
"2103EA232AE59D24B8CF0168ABCECCE26275FC302ACCD147449DC034CF432AAD","2","_non-using\week4\final_500_structured\case 248\case_248_annotated.jpg","1102.15"
"2103EA232AE59D24B8CF0168ABCECCE26275FC302ACCD147449DC034CF432AAD","2","_non-using\week4\inference_full_500\case_248_annotated.jpg","1102.15"
"131BF65A0D5F9AF9C830481C4BDDCD96C0D295197EB395ABDD7B5365364E30C5","2","_non-using\week4\final_500_structured\case 249\case_249_annotated.jpg","1689.79"
"131BF65A0D5F9AF9C830481C4BDDCD96C0D295197EB395ABDD7B5365364E30C5","2","_non-using\week4\inference_full_500\case_249_annotated.jpg","1689.79"
"4535443379A677CF6C5D79EF686B2DDF36D499C81756AE6847D7285AFBFDFE7A","2","_non-using\week4\final_500_structured\case 25\case_25_annotated.jpg","1665.37"
"4535443379A677CF6C5D79EF686B2DDF36D499C81756AE6847D7285AFBFDFE7A","2","_non-using\week4\inference_full_500\case_25_annotated.jpg","1665.37"
"498FDBD3AF8B5D5823672D67D874917C65EC6BB6068390714E195270F2EC974D","2","_non-using\week4\final_500_structured\case 250\case_250_annotated.jpg","1340.08"
"498FDBD3AF8B5D5823672D67D874917C65EC6BB6068390714E195270F2EC974D","2","_non-using\week4\inference_full_500\case_250_annotated.jpg","1340.08"
"2F757104792093FCC96D3D9AB85B5C270770F920372C65700B204F5CBD65CF0F","2","_non-using\week4\final_500_structured\case 251\case_251_annotated.jpg","1635.81"
"2F757104792093FCC96D3D9AB85B5C270770F920372C65700B204F5CBD65CF0F","2","_non-using\week4\inference_full_500\case_251_annotated.jpg","1635.81"
"6E68F4B4F462C63FD993C6EAA49A4A970E4D7998F0D3460F8DAD4DDD990488A3","2","_non-using\week4\final_500_structured\case 252\case_252_annotated.jpg","1502.22"
"6E68F4B4F462C63FD993C6EAA49A4A970E4D7998F0D3460F8DAD4DDD990488A3","2","_non-using\week4\inference_full_500\case_252_annotated.jpg","1502.22"
"05C7909BD28607A7AA2FAD6B0C0A540E71067156EFDB092695BFD7A019FFF622","2","_non-using\week4\final_500_structured\case 253\case_253_annotated.jpg","1596.28"
"05C7909BD28607A7AA2FAD6B0C0A540E71067156EFDB092695BFD7A019FFF622","2","_non-using\week4\inference_full_500\case_253_annotated.jpg","1596.28"
"590C8A47A6FFA012C1B70D65B1EB9D578916D60B6816E6C11F8164072C9BD7A0","2","_non-using\week4\final_500_structured\case 254\case_254_annotated.jpg","1446.74"
"590C8A47A6FFA012C1B70D65B1EB9D578916D60B6816E6C11F8164072C9BD7A0","2","_non-using\week4\inference_full_500\case_254_annotated.jpg","1446.74"
"933D7B313D9F689D278E0E51F3358A899B8F1786B3F52ED9ABFD32DD67F2A04B","2","_non-using\week4\final_500_structured\case 255\case_255_annotated.jpg","1578.43"
"933D7B313D9F689D278E0E51F3358A899B8F1786B3F52ED9ABFD32DD67F2A04B","2","_non-using\week4\inference_full_500\case_255_annotated.jpg","1578.43"
"D65F0CA316936B6C16BFA2064573C4254F08DE66D49C17F2F425865EFD75FCC8","2","_non-using\week4\final_500_structured\case 256\case_256_annotated.jpg","1491.2"
"D65F0CA316936B6C16BFA2064573C4254F08DE66D49C17F2F425865EFD75FCC8","2","_non-using\week4\inference_full_500\case_256_annotated.jpg","1491.2"
"DF8F03CB973BE9B4A0F5D1FC4383AC9D37FA373C04713AEE629A9BC72D08196E","2","_non-using\week4\final_500_structured\case 257\case_257_annotated.jpg","1582.96"
"DF8F03CB973BE9B4A0F5D1FC4383AC9D37FA373C04713AEE629A9BC72D08196E","2","_non-using\week4\inference_full_500\case_257_annotated.jpg","1582.96"
"1F1BB941E0687D5D498AAC0F76CDC3CD2361934D82AAA461BBD3D4F566B0B37F","2","_non-using\week4\final_500_structured\case 258\case_258_annotated.jpg","1311.38"
"1F1BB941E0687D5D498AAC0F76CDC3CD2361934D82AAA461BBD3D4F566B0B37F","2","_non-using\week4\inference_full_500\case_258_annotated.jpg","1311.38"
"94ADA6158C36A564E7A5BDE27A708772F14F16523FFFDA4EAAB7B676FD7D54CC","2","_non-using\week4\final_500_structured\case 259\case_259_annotated.jpg","1431.47"
"94ADA6158C36A564E7A5BDE27A708772F14F16523FFFDA4EAAB7B676FD7D54CC","2","_non-using\week4\inference_full_500\case_259_annotated.jpg","1431.47"
"6CEA5E73DF1F875E8092FEBA301F0428CCBF81715A98168DDEE9B91B88546805","2","_non-using\week4\final_500_structured\case 26\case_26_annotated.jpg","1730.73"
"6CEA5E73DF1F875E8092FEBA301F0428CCBF81715A98168DDEE9B91B88546805","2","_non-using\week4\inference_full_500\case_26_annotated.jpg","1730.73"
"8D062C4A810216F0551C98462D50A0B7B370CD159CDB7049AC194396B50B535B","2","_non-using\week4\final_500_structured\case 260\case_260_annotated.jpg","1474.16"
"8D062C4A810216F0551C98462D50A0B7B370CD159CDB7049AC194396B50B535B","2","_non-using\week4\inference_full_500\case_260_annotated.jpg","1474.16"
"988EC501F56CA42C878F71A9ABA2682C83EE094F5ED4B076257A1401A2BD68FB","2","_non-using\week4\final_500_structured\case 261\case_261_annotated.jpg","1206.22"
"988EC501F56CA42C878F71A9ABA2682C83EE094F5ED4B076257A1401A2BD68FB","2","_non-using\week4\inference_full_500\case_261_annotated.jpg","1206.22"
"AC50BF136DDFB69C1EC05F52F71E0C5E18D3CD8E4F4915543B4E09DE3EA2C479","2","_non-using\week4\final_500_structured\case 262\case_262_annotated.jpg","1579.95"
"AC50BF136DDFB69C1EC05F52F71E0C5E18D3CD8E4F4915543B4E09DE3EA2C479","2","_non-using\week4\inference_full_500\case_262_annotated.jpg","1579.95"
"C8930EC1B92E4F71238ECFC65845538C58308F216A6C468BACFBA53920208F1F","2","_non-using\week4\final_500_structured\case 263\case_263_annotated.jpg","1445.79"
"C8930EC1B92E4F71238ECFC65845538C58308F216A6C468BACFBA53920208F1F","2","_non-using\week4\inference_full_500\case_263_annotated.jpg","1445.79"
"48827466AA4C9C599DEEB0E36EDBA7B2E646567EBF6C2699216B291D4B8D00CC","2","_non-using\week4\final_500_structured\case 264\case_264_annotated.jpg","1539.65"
"48827466AA4C9C599DEEB0E36EDBA7B2E646567EBF6C2699216B291D4B8D00CC","2","_non-using\week4\inference_full_500\case_264_annotated.jpg","1539.65"
"A8E8B61E77B264BA0486468DB317FFFFF580260C353A50F19EE1FEEABF434F72","2","_non-using\week4\final_500_structured\case 265\case_265_annotated.jpg","1370.3"
"A8E8B61E77B264BA0486468DB317FFFFF580260C353A50F19EE1FEEABF434F72","2","_non-using\week4\inference_full_500\case_265_annotated.jpg","1370.3"
"38563B4393227119324440578527914C6261E9E335CA16C1D0423F319F0CAC08","2","_non-using\week4\final_500_structured\case 266\case_266_annotated.jpg","1232.35"
"38563B4393227119324440578527914C6261E9E335CA16C1D0423F319F0CAC08","2","_non-using\week4\inference_full_500\case_266_annotated.jpg","1232.35"
"C2BDC3517A885D261DE39B7706CEE6D1916EFA357994904D7D881B4D46F0D79D","2","_non-using\week4\final_500_structured\case 267\case_267_annotated.jpg","1876.04"
"C2BDC3517A885D261DE39B7706CEE6D1916EFA357994904D7D881B4D46F0D79D","2","_non-using\week4\inference_full_500\case_267_annotated.jpg","1876.04"
"5C23F3A0F7827A35064114821EA4D0379F7103E963022525B31D5C8A64B1AF0C","2","_non-using\week4\final_500_structured\case 268\case_268_annotated.jpg","1399.73"
"5C23F3A0F7827A35064114821EA4D0379F7103E963022525B31D5C8A64B1AF0C","2","_non-using\week4\inference_full_500\case_268_annotated.jpg","1399.73"
"B42EA70064C9D703D6919AFF141E2583282AABEAB6113990962223663CBB4373","2","_non-using\week4\final_500_structured\case 269\case_269_annotated.jpg","1505.54"
"B42EA70064C9D703D6919AFF141E2583282AABEAB6113990962223663CBB4373","2","_non-using\week4\inference_full_500\case_269_annotated.jpg","1505.54"
"0D6F548785C68652FBB5C2E1B94ECF8D687AB772B99B121134DD05BC21312FE8","2","_non-using\week4\final_500_structured\case 27\case_27_annotated.jpg","1506.51"
"0D6F548785C68652FBB5C2E1B94ECF8D687AB772B99B121134DD05BC21312FE8","2","_non-using\week4\inference_full_500\case_27_annotated.jpg","1506.51"
"2550B3084D6908D9D8E9FDA97BC0CF9A3E8070CDA4E6ED7228B5F983A72E04E4","2","_non-using\week4\final_500_structured\case 270\case_270_annotated.jpg","1287.05"
